date,A005930,A000660,A035720,A035420,A114800
2019-02-25,47350.0,75400.0,19660.0,126000.0,6580.0
2019-02-26,46750.0,75200.0,20700.0,131500.0,6600.0
2019-02-27,46750.0,73700.0,21000.0,129500.0,6580.0
2019-02-28,45100.0,70000.0,20700.0,133000.0,6695.0
2019-03-04,44850.0,70100.0,21700.0,138000.0,6725.0
2019-03-05,44250.0,69700.0,21300.0,135500.0,6780.0
2019-03-06,44000.0,68100.0,21100.0,137500.0,6800.0
2019-03-07,44450.0,68100.0,20900.0,138500.0,6820.0
2019-03-08,43800.0,66700.0,21500.0,133000.0,6915.0
2019-03-11,43650.0,66600.0,21200.0,133500.0,6905.0
2019-03-12,44650.0,67700.0,20700.0,130500.0,6835.0
2019-03-13,43850.0,66800.0,20800.0,130500.0,6885.0
2019-03-14,43850.0,67300.0,21300.0,131000.0,6870.0
2019-03-15,44200.0,68100.0,21500.0,130500.0,6795.0
2019-03-18,43700.0,67800.0,21500.0,132000.0,6790.0
2019-03-19,43900.0,68000.0,20500.0,130500.0,6795.0
2019-03-20,44050.0,70500.0,20400.0,128500.0,6790.0
2019-03-21,45850.0,75900.0,20500.0,128000.0,6740.0
2019-03-22,46550.0,76100.0,20800.0,127000.0,6725.0
2019-03-25,45500.0,72900.0,20400.0,126000.0,6870.0
2019-03-26,45250.0,72700.0,20800.0,126500.0,6865.0
2019-03-27,45350.0,73400.0,20500.0,123000.0,6855.0
2019-03-28,44850.0,72300.0,20500.0,122000.0,6910.0
2019-03-29,44650.0,74200.0,20700.0,124000.0,6870.0
2019-04-01,45050.0,76600.0,20600.0,124000.0,6770.0
2019-04-02,45750.0,76400.0,20700.0,124500.0,6750.0
2019-04-03,46600.0,79900.0,20500.0,122000.0,6640.0
2019-04-04,46950.0,78400.0,20500.0,122500.0,6630.0
2019-04-05,46850.0,79000.0,20500.0,123000.0,6615.0
2019-04-08,46650.0,77900.0,20400.0,121500.0,6640.0
2019-04-09,46650.0,77800.0,20100.0,121500.0,6625.0
2019-04-10,46700.0,78600.0,20500.0,122000.0,6595.0
2019-04-11,46250.0,78400.0,20500.0,121500.0,6615.0
2019-04-12,46850.0,78100.0,20500.0,119500.0,6590.0
2019-04-15,47050.0,79700.0,22100.0,119500.0,6565.0
2019-04-16,47250.0,80400.0,23500.0,119500.0,6545.0
2019-04-17,47050.0,80200.0,23500.0,119500.0,6545.0
2019-04-18,45600.0,79200.0,23300.0,118000.0,6650.0
2019-04-19,45300.0,81800.0,23400.0,118000.0,6645.0
2019-04-22,45350.0,80500.0,23600.0,118000.0,6650.0
2019-04-23,45200.0,81000.0,23300.0,120500.0,6635.0
2019-04-24,44750.0,78500.0,23600.0,121000.0,6715.0
2019-04-25,44650.0,80200.0,23200.0,120500.0,6720.0
2019-04-26,44850.0,78600.0,23000.0,118000.0,6760.0
2019-04-29,46150.0,80000.0,23900.0,120000.0,6630.0
2019-04-30,45850.0,79000.0,24000.0,119500.0,6670.0
2019-05-02,45900.0,80700.0,24600.0,122000.0,6645.0
2019-05-03,45300.0,80400.0,25600.0,124000.0,6705.0
2019-05-07,44850.0,79900.0,25500.0,124000.0,6765.0
2019-05-08,44250.0,80300.0,25700.0,123500.0,6790.0
2019-05-09,42450.0,76000.0,25300.0,119000.0,6995.0
2019-05-10,42900.0,74400.0,26000.0,122500.0,6985.0
2019-05-13,42650.0,73500.0,25700.0,122500.0,7070.0
2019-05-14,42650.0,74600.0,26800.0,122000.0,7080.0
2019-05-15,42550.0,74500.0,26400.0,120000.0,7050.0
2019-05-16,41550.0,71900.0,26700.0,119000.0,7145.0
2019-05-17,41200.0,71600.0,24900.0,121000.0,7200.0
2019-05-20,42000.0,70900.0,25300.0,118500.0,7180.0
2019-05-21,43150.0,70300.0,25000.0,114500.0,7145.0
2019-05-22,43500.0,68900.0,25100.0,113000.0,7130.0
2019-05-23,43850.0,68000.0,24800.0,113000.0,7145.0
2019-05-24,42700.0,67600.0,24800.0,113500.0,7190.0
2019-05-27,42650.0,66900.0,24400.0,110500.0,7190.0
2019-05-28,42550.0,65900.0,24600.0,108500.0,7180.0
2019-05-29,41800.0,66100.0,24300.0,109500.0,7280.0
2019-05-30,42550.0,65900.0,24900.0,112000.0,7215.0
2019-05-31,42500.0,65300.0,24900.0,111500.0,7235.0
2019-06-03,43800.0,66600.0,24500.0,115000.0,7105.0
2019-06-04,43450.0,65100.0,23900.0,111000.0,7120.0
2019-06-05,43900.0,65100.0,24100.0,110500.0,7110.0
2019-06-07,44200.0,65400.0,24000.0,111000.0,7110.0
2019-06-10,44800.0,66800.0,24800.0,114000.0,7000.0
2019-06-11,44850.0,67200.0,24900.0,113000.0,6965.0
2019-06-12,44600.0,65700.0,24800.0,114000.0,6995.0
2019-06-13,43750.0,63500.0,25300.0,113000.0,7045.0
2019-06-14,44000.0,63100.0,25000.0,111500.0,7045.0
2019-06-17,43900.0,63700.0,24300.0,110500.0,7045.0
2019-06-18,44350.0,63400.0,24200.0,109000.0,7010.0
2019-06-19,45350.0,67200.0,24400.0,110000.0,6920.0
2019-06-20,45500.0,67300.0,24400.0,111500.0,6895.0
2019-06-21,45700.0,65900.0,25300.0,113000.0,6920.0
2019-06-24,45500.0,66900.0,25200.0,113500.0,6905.0
2019-06-25,45600.0,66700.0,26100.0,114500.0,6920.0
2019-06-26,45700.0,68900.0,25900.0,115500.0,6910.0
2019-06-27,46500.0,70200.0,26300.0,115000.0,6830.0
2019-06-28,47000.0,69500.0,26300.0,114000.0,6840.0
2019-07-01,46600.0,70000.0,25900.0,114500.0,6840.0
2019-07-02,46250.0,71400.0,26300.0,115000.0,6880.0
2019-07-03,45400.0,69100.0,26200.0,117500.0,6975.0
2019-07-04,46000.0,70200.0,26500.0,118000.0,6915.0
2019-07-05,45650.0,68400.0,26700.0,121000.0,6920.0
2019-07-08,44400.0,67400.0,25600.0,118500.0,7075.0
2019-07-09,45100.0,69800.0,26200.0,115500.0,7095.0
2019-07-10,45550.0,72900.0,26200.0,115500.0,7055.0
2019-07-11,46200.0,75500.0,26100.0,117000.0,6970.0
2019-07-12,46300.0,74700.0,26300.0,117000.0,6955.0
2019-07-15,46450.0,76200.0,26600.0,118000.0,6965.0
2019-07-16,46850.0,76100.0,26600.0,120000.0,6930.0
2019-07-17,46050.0,74600.0,26200.0,119000.0,6995.0
2019-07-18,46100.0,74700.0,26300.0,120500.0,7015.0
2019-07-19,46800.0,76800.0,27000.0,122500.0,6910.0
2019-07-22,47200.0,78400.0,26800.0,121000.0,6915.0
2019-07-23,47300.0,78800.0,27200.0,122500.0,6880.0
2019-07-24,46400.0,77600.0,27200.0,123500.0,6955.0
2019-07-25,47200.0,79200.0,26200.0,134000.0,6965.0
2019-07-26,47150.0,79800.0,26200.0,141000.0,6985.0
2019-07-29,46100.0,77000.0,25800.0,138500.0,7090.0
2019-07-30,46550.0,78900.0,25200.0,138500.0,7065.0
2019-07-31,45350.0,76900.0,25400.0,138000.0,7125.0
2019-08-01,45200.0,77700.0,25300.0,140500.0,7145.0
2019-08-02,44950.0,76100.0,25700.0,142000.0,7230.0
2019-08-05,43950.0,75400.0,24500.0,138000.0,7385.0
2019-08-06,43500.0,72000.0,24400.0,138500.0,7490.0
2019-08-07,43200.0,73300.0,24700.0,137500.0,7535.0
2019-08-08,42650.0,72300.0,25400.0,140000.0,7505.0
2019-08-09,43150.0,73300.0,26400.0,142500.0,7450.0
2019-08-12,43700.0,74500.0,26000.0,140500.0,7440.0
2019-08-13,43000.0,74500.0,26300.0,142500.0,7515.0
2019-08-14,43700.0,76900.0,26100.0,139000.0,7460.0
2019-08-16,43900.0,76400.0,25900.0,139500.0,7490.0
2019-08-19,43600.0,75100.0,26100.0,139000.0,7440.0
2019-08-20,44450.0,76400.0,26400.0,145500.0,7370.0
2019-08-21,44500.0,75800.0,26300.0,147500.0,7350.0
2019-08-22,44050.0,73800.0,26600.0,148000.0,7410.0
2019-08-23,43950.0,74400.0,26600.0,148500.0,7420.0
2019-08-26,43600.0,71800.0,26500.0,143500.0,7525.0
2019-08-27,44050.0,73000.0,26800.0,146500.0,7505.0
2019-08-28,44150.0,73300.0,26700.0,146500.0,7435.0
2019-08-29,43400.0,73300.0,26600.0,145000.0,7470.0
2019-08-30,44000.0,77400.0,26900.0,146500.0,7335.0
2019-09-02,43800.0,77600.0,27400.0,150000.0,7335.0
2019-09-03,43250.0,77000.0,27500.0,150500.0,7355.0
2019-09-04,44100.0,80000.0,27700.0,151000.0,7250.0
2019-09-05,45700.0,83000.0,27000.0,147000.0,7190.0
2019-09-06,46300.0,81900.0,27200.0,149500.0,7155.0
2019-09-09,46900.0,84300.0,26600.0,153000.0,7095.0
2019-09-10,47000.0,83100.0,27100.0,150500.0,7065.0
2019-09-11,47150.0,82600.0,26600.0,153500.0,7005.0
2019-09-16,47100.0,79500.0,26400.0,154500.0,6990.0
2019-09-17,46900.0,79400.0,26400.0,155000.0,6985.0
2019-09-18,47700.0,80200.0,27400.0,159000.0,6950.0
2019-09-19,49150.0,82700.0,27100.0,157500.0,6905.0
2019-09-20,49200.0,82200.0,27100.0,157000.0,6870.0
2019-09-23,49300.0,82800.0,26900.0,157000.0,6860.0
2019-09-24,49500.0,83400.0,27600.0,158000.0,6825.0
2019-09-25,48900.0,81900.0,27200.0,158000.0,6920.0
2019-09-26,49200.0,83300.0,27300.0,158000.0,6910.0
2019-09-27,48400.0,81400.0,27100.0,156000.0,6980.0
2019-09-30,49050.0,82200.0,27100.0,157000.0,6925.0
2019-10-01,48850.0,82000.0,27500.0,160000.0,6905.0
2019-10-02,47600.0,79500.0,27100.0,157000.0,7055.0
2019-10-04,48000.0,80300.0,26700.0,150500.0,7075.0
2019-10-07,47750.0,80300.0,26900.0,153000.0,7075.0
2019-10-08,48900.0,80900.0,26900.0,153500.0,6970.0
2019-10-10,48550.0,79000.0,27300.0,153500.0,7025.0
2019-10-11,49150.0,80000.0,27000.0,156000.0,6975.0
2019-10-14,50000.0,80500.0,26900.0,156000.0,6900.0
2019-10-15,50100.0,81200.0,26800.0,151500.0,6895.0
2019-10-16,50700.0,82400.0,26400.0,154500.0,6855.0
2019-10-17,50500.0,81000.0,26100.0,153000.0,6880.0
2019-10-18,49900.0,77400.0,26500.0,150500.0,6945.0
2019-10-21,50300.0,77500.0,26700.0,152000.0,6910.0
2019-10-22,51200.0,79100.0,27200.0,154000.0,6810.0
2019-10-23,51200.0,77700.0,28000.0,152500.0,6855.0
2019-10-24,50700.0,80000.0,27900.0,153000.0,6840.0
2019-10-25,50900.0,82900.0,28000.0,152500.0,6835.0
2019-10-28,51300.0,82900.0,28000.0,157000.0,6810.0
2019-10-29,51100.0,83000.0,27900.0,153000.0,6825.0
2019-10-30,50400.0,81500.0,27600.0,154500.0,6880.0
2019-10-31,50400.0,82000.0,28300.0,164000.0,6860.0
2019-11-01,51200.0,83100.0,29100.0,167000.0,6800.0
2019-11-04,52300.0,84700.0,29300.0,164500.0,6695.0
2019-11-05,52700.0,85100.0,29700.0,161500.0,6655.0
2019-11-06,53300.0,83500.0,30200.0,161500.0,6650.0
2019-11-07,52900.0,83600.0,30200.0,165500.0,6655.0
2019-11-08,52100.0,82300.0,30400.0,163500.0,6685.0
2019-11-11,51600.0,81300.0,30800.0,163000.0,6735.0
2019-11-12,52600.0,83200.0,30700.0,162000.0,6670.0
2019-11-13,52500.0,83400.0,30700.0,158000.0,6730.0
2019-11-14,52800.0,83400.0,30900.0,180000.0,6680.0
2019-11-15,53700.0,85200.0,31100.0,173500.0,6580.0
2019-11-18,53500.0,85500.0,31500.0,178500.0,6595.0
2019-11-19,53500.0,85300.0,31300.0,170500.0,6620.0
2019-11-20,52000.0,82700.0,31300.0,169500.0,6700.0
2019-11-21,51000.0,80900.0,30800.0,170000.0,6805.0
2019-11-22,51600.0,81700.0,30600.0,167500.0,6770.0
2019-11-25,51800.0,81700.0,31300.0,174000.0,6700.0
2019-11-26,51800.0,82300.0,31500.0,173000.0,6695.0
2019-11-27,52200.0,82700.0,31500.0,172500.0,6690.0
2019-11-28,51300.0,82800.0,31400.0,173000.0,6720.0
2019-11-29,50300.0,80900.0,31100.0,172000.0,6835.0
2019-12-02,50400.0,80500.0,31300.0,171500.0,6815.0
2019-12-03,49900.0,78700.0,31400.0,172000.0,6850.0
2019-12-04,49450.0,77700.0,31200.0,174500.0,6895.0
2019-12-05,49500.0,78800.0,29900.0,170500.0,6910.0
2019-12-06,50400.0,80600.0,30700.0,174000.0,6840.0
2019-12-09,51200.0,80700.0,30300.0,175000.0,6805.0
2019-12-10,51500.0,80700.0,29900.0,174500.0,6770.0
2019-12-11,51900.0,80600.0,30000.0,174000.0,6745.0
2019-12-12,53300.0,83400.0,29900.0,175500.0,6630.0
2019-12-13,54700.0,87900.0,30200.0,175500.0,6510.0
2019-12-16,54700.0,88600.0,30300.0,179500.0,6510.0
2019-12-17,56700.0,92800.0,30100.0,180500.0,6425.0
2019-12-18,56300.0,93000.0,30200.0,178500.0,6435.0
2019-12-19,56000.0,93600.0,30000.0,179000.0,6420.0
2019-12-20,56000.0,95000.0,30000.0,183500.0,6410.0
2019-12-23,55500.0,94600.0,29700.0,184000.0,6410.0
2019-12-24,55000.0,93800.0,29300.0,182000.0,6460.0
2019-12-26,55400.0,94800.0,29600.0,180500.0,6435.0
2019-12-27,56500.0,96000.0,30700.0,183500.0,6330.0
2019-12-30,55800.0,94100.0,30700.0,186500.0,6350.0
2020-01-02,55200.0,94700.0,30500.0,182500.0,6425.0
2020-01-03,55500.0,94500.0,30500.0,181500.0,6430.0
2020-01-06,55500.0,94300.0,30900.0,180500.0,6480.0
2020-01-07,55800.0,94000.0,32000.0,187000.0,6410.0
2020-01-08,56800.0,97400.0,31900.0,183000.0,6455.0
2020-01-09,58600.0,99000.0,32800.0,186000.0,6345.0
2020-01-10,59500.0,98900.0,33000.0,188000.0,6285.0
2020-01-13,60000.0,100500.0,33400.0,188000.0,6220.0
2020-01-14,60000.0,100500.0,33400.0,190500.0,6200.0
2020-01-15,59000.0,98200.0,34000.0,191500.0,6235.0
2020-01-16,60700.0,99200.0,34300.0,191500.0,6165.0
2020-01-17,61300.0,99000.0,33700.0,191000.0,6150.0
2020-01-20,62400.0,99900.0,33700.0,187500.0,6110.0
2020-01-21,61400.0,99300.0,33000.0,182000.0,6185.0
2020-01-22,62300.0,101000.0,33200.0,186000.0,6095.0
2020-01-23,60800.0,98700.0,33100.0,183000.0,6175.0
2020-01-28,58800.0,96300.0,32500.0,178500.0,6370.0
2020-01-29,59100.0,97900.0,32700.0,180000.0,6350.0
2020-01-30,57200.0,94000.0,32400.0,180000.0,6480.0
2020-01-31,56400.0,93500.0,31800.0,179500.0,6545.0
2020-02-03,57200.0,94700.0,31900.0,177500.0,6545.0
2020-02-04,58900.0,97100.0,32900.0,180500.0,6420.0
2020-02-05,59500.0,97700.0,32600.0,181500.0,6395.0
2020-02-06,61100.0,100500.0,33200.0,181500.0,6190.0
2020-02-07,60400.0,99300.0,33500.0,185000.0,6250.0
2020-02-10,59700.0,98800.0,33800.0,183500.0,6285.0
2020-02-11,59900.0,99800.0,34000.0,184500.0,6220.0
2020-02-12,60500.0,100000.0,34400.0,185000.0,6170.0
2020-02-13,60700.0,102000.0,35800.0,184500.0,6190.0
2020-02-14,61800.0,104500.0,36000.0,186500.0,6145.0
2020-02-17,61500.0,105000.0,36100.0,188500.0,6145.0
2020-02-18,59800.0,102000.0,36400.0,186500.0,6255.0
2020-02-19,60200.0,103500.0,38000.0,189500.0,6245.0
2020-02-20,60000.0,104000.0,38100.0,190000.0,6270.0
2020-02-21,59200.0,103000.0,37900.0,189500.0,6375.0
2020-02-24,56800.0,99500.0,36700.0,184000.0,6615.0
2020-02-25,57900.0,98000.0,37100.0,190500.0,6540.0
2020-02-26,56500.0,94600.0,36800.0,187000.0,6635.0
2020-02-27,55900.0,92800.0,35700.0,182000.0,6710.0
2020-02-28,54200.0,87900.0,34400.0,174000.0,6930.0
2020-03-02,55000.0,92100.0,35000.0,175000.0,6855.0
2020-03-03,55400.0,92800.0,35000.0,175000.0,6830.0
2020-03-04,57400.0,94300.0,35900.0,178500.0,6670.0
2020-03-05,57800.0,94900.0,35900.0,181000.0,6610.0
2020-03-06,56500.0,92600.0,35100.0,179500.0,6750.0
2020-03-09,54200.0,86900.0,33500.0,168000.0,7050.0
2020-03-10,54600.0,89100.0,34600.0,172000.0,6990.0
2020-03-11,52100.0,85500.0,33800.0,170000.0,7205.0
2020-03-12,50800.0,82800.0,32200.0,166500.0,7470.0
2020-03-13,49950.0,82500.0,31800.0,166000.0,7625.0
2020-03-16,48900.0,80600.0,29500.0,155000.0,7935.0
2020-03-17,47300.0,80400.0,29500.0,151000.0,8085.0
2020-03-18,45600.0,73100.0,28200.0,146000.0,8575.0
2020-03-19,42950.0,69000.0,26800.0,144000.0,9180.0
2020-03-20,45400.0,74800.0,29900.0,154000.0,8465.0
2020-03-23,42500.0,69400.0,28700.0,143000.0,8945.0
2020-03-24,46950.0,78700.0,30900.0,156000.0,8090.0
2020-03-25,48650.0,84500.0,30900.0,156000.0,7695.0
2020-03-26,47800.0,80700.0,30100.0,152500.0,7785.0
2020-03-27,48300.0,83300.0,30500.0,164000.0,7610.0
2020-03-30,47850.0,83700.0,30600.0,162500.0,7635.0
2020-03-31,47750.0,83300.0,31100.0,170000.0,7500.0
2020-04-01,45800.0,78400.0,30100.0,163000.0,7855.0
2020-04-02,46800.0,80000.0,31400.0,173500.0,7620.0
2020-04-03,47000.0,79600.0,31500.0,172000.0,7630.0
2020-04-06,48700.0,83100.0,32100.0,173000.0,7305.0
2020-04-07,49600.0,85800.0,32000.0,169500.0,7180.0
2020-04-08,48600.0,84500.0,31600.0,166500.0,7295.0
2020-04-09,49100.0,85000.0,31600.0,167500.0,7180.0
2020-04-10,49250.0,84100.0,32200.0,166500.0,7130.0
2020-04-13,48300.0,81400.0,31500.0,166000.0,7260.0
2020-04-14,49000.0,82300.0,31900.0,168500.0,7115.0
2020-04-16,49000.0,81300.0,33100.0,170500.0,7120.0
2020-04-17,51400.0,84100.0,34400.0,179000.0,6890.0
2020-04-20,50100.0,82000.0,35000.0,180000.0,6975.0
2020-04-21,49250.0,81300.0,35100.0,178500.0,7055.0
2020-04-22,49850.0,83900.0,35400.0,182000.0,6995.0
2020-04-23,49850.0,82600.0,37100.0,190000.0,6930.0
2020-04-24,49350.0,81400.0,36600.0,192500.0,7030.0
2020-04-27,49850.0,82600.0,36800.0,197500.0,6880.0
2020-04-28,50100.0,83400.0,37000.0,198000.0,6845.0
2020-04-29,50000.0,83700.0,36800.0,197500.0,6790.0
2020-05-04,48500.0,81000.0,37300.0,199000.0,7010.0
2020-05-06,49200.0,82400.0,39900.0,212000.0,6875.0
2020-05-07,48800.0,82400.0,41200.0,215500.0,6885.0
2020-05-08,48800.0,85000.0,41200.0,214000.0,6825.0
2020-05-11,48400.0,84500.0,41500.0,214500.0,6880.0
2020-05-12,47900.0,85700.0,42900.0,219500.0,6920.0
2020-05-13,48550.0,83600.0,43300.0,218500.0,6845.0
2020-05-14,48000.0,80600.0,44999.99999999999,219000.0,6920.0
2020-05-15,47850.0,81900.0,44299.99999999999,213000.0,6895.0
2020-05-18,48800.0,81100.0,44199.99999999999,215000.0,6845.0
2020-05-19,50300.0,82700.0,43999.99999999999,213500.0,6670.0
2020-05-20,50000.0,84100.0,46299.99999999999,222000.0,6655.0
2020-05-21,49950.0,83400.0,47499.99999999999,225000.0,6635.0
2020-05-22,48750.0,81300.0,49399.99999999999,230500.0,6750.0
2020-05-25,48850.0,81400.0,53599.99999999999,241000.0,6650.0
2020-05-26,49250.0,81900.0,53999.99999999999,239000.0,6535.0
2020-05-27,49900.0,81400.0,52099.99999999999,228500.0,6530.0
2020-05-28,50400.0,83900.0,53399.99999999999,240500.0,6510.0
2020-05-29,50700.0,81500.0,52699.99999999999,226000.0,6510.0
2020-06-01,51200.0,83600.0,52799.99999999999,237000.0,6390.0
2020-06-02,51400.0,83300.0,51899.99999999999,234000.0,6320.0
2020-06-03,54500.0,88700.0,49899.99999999999,225500.0,6095.0
2020-06-04,54600.0,87700.0,50799.99999999999,232500.0,6080.0
2020-06-05,55500.0,90400.0,50199.99999999999,231000.0,5980.0
2020-06-08,54900.0,91000.0,51299.99999999999,240500.0,5995.0
2020-06-09,55500.0,89800.0,50899.99999999999,237500.0,5995.0
2020-06-10,55400.0,90800.0,52399.99999999999,244000.0,5970.0
2020-06-11,54300.0,88500.0,52999.99999999999,240500.0,6070.0
2020-06-12,52300.0,85200.0,53199.99999999999,242000.0,6185.0
2020-06-15,49900.0,82000.0,50499.99999999999,231500.0,6500.0
2020-06-16,52100.0,85400.0,52599.99999999999,243500.0,6115.0
2020-06-17,52200.0,86800.0,52599.99999999999,251000.0,6115.0
2020-06-18,52300.0,86200.0,52699.99999999999,247500.0,6140.0
2020-06-19,52900.0,85400.0,52699.99999999999,249500.0,6125.0
2020-06-22,52000.0,84900.0,54799.99999999999,270000.0,6150.0
2020-06-23,51400.0,84100.0,56299.99999999999,276000.0,6145.0
2020-06-24,52900.0,86000.0,56499.99999999999,279000.0,6035.0
2020-06-25,51900.0,84300.0,54899.99999999999,269500.0,6200.0
2020-06-26,53300.0,84600.0,54899.99999999999,269000.0,6110.0
2020-06-29,52400.0,83600.0,53499.99999999999,264000.0,6220.0
2020-06-30,52800.0,85100.0,53499.99999999999,267000.0,6160.0
2020-07-01,52600.0,85300.0,53899.99999999999,269000.0,6160.0
2020-07-02,52900.0,84400.0,57099.99999999999,277000.0,6085.0
2020-07-03,53600.0,85400.0,58799.99999999999,277500.0,6025.0
2020-07-06,55000.0,86000.0,60099.99999999999,281500.0,5925.0
2020-07-07,53400.0,84800.0,62099.99999999999,279500.0,6005.0
2020-07-08,53000.0,83700.0,65600.0,282500.0,6020.0
2020-07-09,52800.0,83000.0,71100.0,287500.0,5985.0
2020-07-10,52700.0,82800.0,71100.0,299000.0,6055.0
2020-07-13,53400.0,83000.0,70400.0,297000.0,5935.0
2020-07-14,53800.0,82900.0,68600.0,287000.0,5940.0
2020-07-15,54700.0,83000.0,67500.0,286500.0,5880.0
2020-07-16,53800.0,82700.0,64399.99999999999,273000.0,5950.0
2020-07-17,54400.0,82900.0,64999.99999999999,276000.0,5895.0
2020-07-20,54200.0,82200.0,61999.99999999999,263000.0,5910.0
2020-07-21,55300.0,84100.0,63199.99999999999,270000.0,5825.0
2020-07-22,54700.0,83200.0,63599.99999999999,270000.0,5845.0
2020-07-23,54100.0,82400.0,65900.0,284000.0,5885.0
2020-07-24,54200.0,83700.0,64899.99999999999,281000.0,5920.0
2020-07-27,55600.0,82800.0,65299.99999999999,284500.0,5855.0
2020-07-28,58600.0,83100.0,65900.0,288000.0,5735.0
2020-07-29,59000.0,83200.0,66300.0,292000.0,5700.0
2020-07-30,59000.0,85300.0,66400.0,294000.0,5695.0
2020-07-31,57900.0,82800.0,68700.0,301000.0,5740.0
2020-08-03,56800.0,81800.0,73200.0,314500.0,5745.0
2020-08-04,57300.0,81600.0,74000.0,311000.0,5675.0
2020-08-05,56900.0,80700.0,74100.0,313500.0,5610.0
2020-08-06,58000.0,81100.0,72800.0,322000.0,5525.0
2020-08-07,57500.0,80600.0,70600.0,314000.0,5495.0
2020-08-10,57800.0,81400.0,71200.0,313500.0,5415.0
2020-08-11,58200.0,81300.0,70500.0,311500.0,5345.0
2020-08-12,59000.0,81000.0,70800.0,305000.0,5320.0
2020-08-13,58700.0,80700.0,72100.0,307000.0,5320.0
2020-08-14,58000.0,80200.0,72500.0,305000.0,5375.0
2020-08-18,58400.0,78100.0,75600.0,307500.0,5490.0
2020-08-19,57800.0,75000.0,75300.0,315000.0,5465.0
2020-08-20,55400.0,71800.0,72900.0,305500.0,5685.0
2020-08-21,55900.0,74500.0,74000.0,312500.0,5590.0
2020-08-24,56100.0,75500.0,76000.0,320000.0,5530.0
2020-08-25,56400.0,77000.0,76200.0,325000.0,5455.0
2020-08-26,56400.0,78800.0,78400.0,334000.0,5455.0
2020-08-27,55600.0,79100.0,82100.0,337000.0,5505.0
2020-08-28,55400.0,77800.0,81100.0,333000.0,5475.0
2020-08-31,54000.0,75100.0,81400.0,322500.0,5565.0
2020-09-01,54200.0,75200.0,80300.0,324500.0,5520.0
2020-09-02,54400.0,75500.0,82400.0,332500.0,5490.0
2020-09-03,56400.0,78700.0,82000.0,339000.0,5405.0
2020-09-04,55600.0,78700.0,80400.0,328500.0,5480.0
2020-09-07,56500.0,78400.0,78400.0,314500.0,5455.0
2020-09-08,58700.0,79400.0,78000.0,311000.0,5385.0
2020-09-09,58400.0,77300.0,76800.0,304500.0,5445.0
2020-09-10,59200.0,76600.0,77100.0,307500.0,5390.0
2020-09-11,59000.0,78400.0,75800.0,306000.0,5400.0
2020-09-14,60400.0,80000.0,74700.0,303000.0,5320.0
2020-09-15,61000.0,81900.0,76200.0,312000.0,5285.0
2020-09-16,61000.0,81500.0,75400.0,307000.0,5300.0
2020-09-17,59500.0,82200.0,74200.0,300500.0,5380.0
2020-09-18,59300.0,83700.0,74600.0,298000.0,5355.0
2020-09-21,59200.0,84500.0,72900.0,292000.0,5405.0
2020-09-22,58200.0,81300.0,70600.0,284500.0,5540.0
2020-09-23,58600.0,83600.0,73100.0,296500.0,5510.0
2020-09-24,57800.0,84300.0,70400.0,294000.0,5635.0
2020-09-25,57900.0,82900.0,70300.0,295000.0,5610.0
2020-09-28,58200.0,82500.0,73800.0,298500.0,5520.0
2020-09-29,58200.0,84000.0,72900.0,296500.0,5485.0
2020-10-05,58700.0,83200.0,74100.0,298500.0,5415.0
2020-10-06,59000.0,83000.0,76300.0,305000.0,5400.0
2020-10-07,59900.0,83400.0,76100.0,305000.0,5350.0
2020-10-08,59700.0,82900.0,75800.0,301000.0,5340.0
2020-10-12,60400.0,85500.0,74300.0,292000.0,5330.0
2020-10-13,60900.0,88200.0,74400.0,295000.0,5325.0
2020-10-14,60900.0,86500.0,73700.0,298500.0,5380.0
2020-10-15,60000.0,87100.0,72400.0,292500.0,5415.0
2020-10-16,59500.0,85300.0,71500.0,293500.0,5450.0
2020-10-19,60000.0,86700.0,70600.0,286000.0,5435.0
2020-10-20,60900.0,85200.0,70500.0,290000.0,5390.0
2020-10-21,60900.0,83800.0,70700.0,297500.0,5380.0
2020-10-22,60100.0,83300.0,69800.0,293000.0,5415.0
2020-10-23,60200.0,83900.0,68000.0,286500.0,5400.0
2020-10-26,60400.0,83200.0,65900.0,281500.0,5410.0
2020-10-27,59800.0,82600.0,66800.0,283500.0,5455.0
2020-10-28,59000.0,82900.0,69300.0,298500.0,5420.0
2020-10-29,58100.0,81700.0,68600.0,298500.0,5480.0
2020-10-30,56600.0,79900.0,66000.0,290000.0,5630.0
2020-11-02,57400.0,79600.0,66900.0,285500.0,5545.0
2020-11-03,58800.0,81400.0,67300.0,283000.0,5435.0
2020-11-04,58500.0,83200.0,71900.0,298500.0,5400.0
2020-11-05,60300.0,86100.0,72600.0,299000.0,5280.0
2020-11-06,60100.0,86300.0,74100.0,301000.0,5260.0
2020-11-09,60200.0,86000.0,74300.0,298000.0,5200.0
2020-11-10,60200.0,86500.0,71200.0,283000.0,5200.0
2020-11-11,61300.0,87000.0,71100.0,280000.0,5115.0
2020-11-12,61000.0,88100.0,71500.0,279000.0,5135.0
2020-11-13,63200.0,89700.0,73100.0,281000.0,5080.0
2020-11-16,66300.0,98000.0,72400.0,278000.0,4970.0
2020-11-17,65700.0,98100.0,72400.0,275000.0,4975.0
2020-11-18,64800.0,98000.0,73100.0,281000.0,4980.0
2020-11-19,64600.0,98200.0,73100.0,280500.0,4975.0
2020-11-20,64700.0,96800.0,73100.0,281000.0,4970.0
